མཚན་བྱང།,ཤོག་གྲངས།,1,མཆན་གྲངས།,པར་མ།,མཆན།,,,,,,
,,2231,3,《པེ་》《སྣར་》,བསམས།,,,,,,
,,2232,4,《པེ་》《སྣར་》,ནི།,,,,,,
,,2233,5,《པེ་》《སྣར་》,mཔ།,,,,,,
,300,2234,1,《པེ་》《སྣར་》,mདང་།,,,,,,
,,2235,2,《སྣར་》,བསྒོམ།,,,,,,
,,2236,3,《པེ་》《སྣར་》,mདེ་དག,,,,,,
,,2237,4,《པེ་》《སྣར་》,གིས།,,,,,,
,,2238,5,《པེ་》《སྣར་》,ཆེན།,,,,,,
,,2239,6,《པེ་》《སྣར་》,འདོམས།,,,,,,
,301,2240,1,《པེ་》《སྣར་》,mདང་།,,,,,,
,,2241,2,《པེ་》《སྣར་》,ལྷས་བྱིན།,,,,,,
,,2242,3,《པེ་》《སྣར་》,པ།,,,,,,
,,2243,4,《པེ་》《སྣར་》,འགྱུར་བའི།,,,,,,
,,2244,5,《པེ་》《སྣར་》,སྟན།,,,,,,
,,2245,6,《པེ་》《སྣར་》,pལྔ་པོ།,,,,,,
,,2246,7,《པེ་》《སྣར་》,mཟད་པའི་གཞི་དང་མཐུན་པའི་ཆ་དང་།,,,,,,
,302,2247,1,《པེ་》《སྣར་》,འཐིབས་ཀྱིས།,,,,,,
,,2248,2,《པེ་》《སྣར་》,mདུ།,,,,,,
,,2249,3,《པེ་》《སྣར་》,pའདི་ཁོ་ན།,,,,,,
,,2250,4,《པེ་》《སྣར་》,བཅད།,,,,,,
,,2251,5,《པེ་》《སྣར་》,mམ།,,,,,,
,,2252,6,《པེ་》《སྣར་》,pངོ་བ།,,,,,,
,,2253,7,《པེ་》《སྣར་》,གི།,,,,,,
,,2254,8,《པེ་》《སྣར་》,འཇིགས།,,,,,,
,,2255,9,《པེ་》《སྣར་》,སྟན།,,,,,,
,303,2256,1,《པེ་》《སྣར་》,mད་ལྟར།,,,,,,
,,2257,2,《པེ་》《སྣར་》,mདུ།,,,,,,
,,2258,3,《པེ་》《སྣར་》,mདང་།,,,,,,
,,2259,4,《པེ་》《སྣར་》,གུ།,,,,,,
,,2260,5,《པེ་》《སྣར་》,pལ།,,,,,,
,,2261,6,《པེ་》《སྣར་》,པའི།,,,,,,
,,2262,7,《པེ་》《སྣར་》,ནི།,,,,,,
,,2263,8,《སྣར་》,ཞོམ།,,,,,,
,,2264,9,《པེ་》《སྣར་》,mལ།,,,,,,
,,2265,10,《པེ་》《སྣར་》,mད་ལྟར།,,,,,,
,,2266,11,《པེ་》《སྣར་》,བུའི།,,,,,,
,,2267,12,《པེ་》《སྣར་》,mཚུལ་ཁྲིམས་ཉམས་པ།,,,,,,
,,2268,13,《པེ་》,པར།,,,,,,
,,2269,14,《པེ་》《སྣར་》,འཕངས།,,,,,,
,304,2270,1,《པེ་》《སྣར་》,འཐོབ།,,,,,,
,,2271,2,《པེ་》《སྣར་》,འབའ།,,,,,,
,,2272,3,《པེ་》《སྣར་》,གསུངས།,,,,,,
,,2273,4,《པེ་》《སྣར་》,mཔ།,,,,,,
,,2274,5,《པེ་》《སྣར་》,mཔ།,,,,,,
,,2275,6,《པེ་》《སྣར་》,mཔ།,,,,,,
,305,2276,1,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,2277,2,《པེ་》《སྣར་》,mན།,,,,,,
,,2278,3,《པེ་》《སྣར་》,mདང་།,,,,,,
,,2279,4,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,2280,5,《སྣར་》,ཆོས།,,,,,,
,,2281,6,《པེ་》《སྣར་》,པ།,,,,,,
,,2282,7,《པེ་》《སྣར་》,ལྟ་བ་ཡང་།,,,,,,
,,2283,8,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2284,9,《པེ་》《སྣར་》,བུའི།,,,,,,
,306,2285,1,《པེ་》《སྣར་》,mབློན་པོ་དང་།,,,,,,
,,2286,2,《པེ་》《སྣར་》,གི།,,,,,,
,,2287,3,《པེ་》《སྣར་》,ཡང་།,,,,,,
,,2288,4,《པེ་》《སྣར་》,བྱུང་།,,,,,,
,,2289,5,《པེ་》《སྣར་》,mཀྱང་།,,,,,,
,,2290,6,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,2291,7,《པེ་》《སྣར་》,mལུས།,,,,,,
,,2292,8,《པེ་》《སྣར་》,གནས་པ་དང་།,,,,,,
,,2293,9,《པེ་》《སྣར་》,འགྱུར་བ།,,,,,,
,,2294,10,《པེ་》《སྣར་》,འཐོབ།,,,,,,
,307,2295,1,《པེ་》《སྣར་》,ལྟར།,,,,,,
,,2296,2,《པེ་》《སྣར་》,ལ།,,,,,,
,,2297,3,《པེ་》《སྣར་》,དང་།,,,,,,
,,2298,4,《པེ་》《སྣར་》,pས།,,,,,,
,,2299,5,《པེ་》《སྣར་》,འཁྱེར།,,,,,,
,,2300,6,《པེ་》《སྣར་》,mཁ།,,,,,,
,,2301,7,《པེ་》《སྣར་》,mལྟ།,,,,,,
,,2302,8,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2303,9,《པེ་》《སྣར་》,mཏེ།,,,,,,
,,2304,10,《པེ་》《སྣར་》,སྲུང་།,,,,,,
,,2305,11,《པེ་》《སྣར་》,བྲག,,,,,,
,308,2306,1,《པེ་》《སྣར་》,ལྟ།,,,,,,
,,2307,2,《པེ་》《སྣར་》,མནོན།,,,,,,
,,2308,3,《པེ་》《སྣར་》,mརོ།,,,,,,
,,2309,4,《པེ་》《སྣར་》,འཇིག,,,,,,
,,2310,5,《པེ་》《སྣར་》,འཐོབ།,,,,,,
,,2311,6,《པེ་》《སྣར་》,བ་དང་།,,,,,,
,,2312,7,《སྣར་》,mདག,,,,,,
,,2313,8,《པེ་》《སྣར་》,mདང་།,,,,,,
,,2314,9,《པེ་》《སྣར་》,བརྩིང་།,,,,,,
,,2315,10,《པེ་》《སྣར་》,འདས།,,,,,,
,,2316,11,《པེ་》《སྣར་》,ལྟུང་།,,,,,,
,309,2317,1,《སྣར་》,ཤེ་བ།,,,,,,
,,2318,2,《པེ་》《སྣར་》,pན།,,,,,,
,,2319,3,《པེ་》《སྣར་》,mཡིན།,,,,,,
,,2320,4,《པེ་》《སྣར་》,འགྲོན།,,,,,,
,310,2321,1,《སྣར་》,པ།,,,,,,
,,2322,2,《པེ་》《སྣར་》,mཔ།,,,,,,
,,2323,3,《པེ་》《སྣར་》,འཛིན།,,,,,,
,,2324,4,《པེ་》《སྣར་》,གི།,,,,,,
,,2325,5,《པེ་》,གི།,,,,,,
,,2326,6,《སྣར་》,འཛིན།,,,,,,
,,2327,7,《པེ་》《སྣར་》,འབོག,,,,,,
,311,2328,1,《པེ་》《སྣར་》,mནི།,,,,,,
,,2329,2,《པེ་》《སྣར་》,pནི།,,,,,,
,,2330,3,《པེ་》,སྙེན།,,,,,,
,,2331,4,《པེ་》《སྣར་》,འཚོད།,,,,,,
,,2332,5,《པེ་》《སྣར་》,སོག,,,,,,
,,2333,6,《པེ་》《སྣར་》,དགོད།,,,,,,
,,2334,7,《པེ་》《སྣར་》,ཉིད་ཀྱི།,,,,,,
,,2335,8,《པེ་》《སྣར་》,ནི།,,,,,,
,312,2336,1,《པེ་》《སྣར་》,དེར།,,,,,,
,,2337,2,《པེ་》《སྣར་》,ནི།,,,,,,
,313,2338,1,《པེ་》《སྣར་》,ནི།,,,,,,
,,2339,2,《པེ་》《སྣར་》,ནི།,,,,,,
,,2340,3,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2341,4,《པེ་》《སྣར་》,བའི།,,,,,,
,,2342,5,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,2343,6,《པེ་》《སྣར་》,ཡིས།།ལྷད།;《ཅོ་》,ཡི། །ལྷད།,,,,,
,,2344,7,《པེ་》《སྣར་》,འཁྱམ།,,,,,,
,,2345,8,《པེ་》《སྣར་》,ནི།,,,,,,
,,2346,9,《པེ་》《སྣར་》,གྱིས།,,,,,,
,314,2347,1,《པེ་》《སྣར་》,འཕྲིན།,,,,,,
,,2348,2,《པེ་》《སྣར་》,མ།,,,,,,
,,2349,3,《པེ་》《སྣར་》,སྤྱོད།,,,,,,
,315,2350,1,《པེ་》《སྣར་》,དོང་བ་ཡི།,,,,,,
,,2351,2,《པེ་》《སྣར་》,འཕྲོག,,,,,,
,,2352,3,《པེ་》《སྣར་》,ན།,,,,,,
,,2353,4,《པེ་》《སྣར་》,བསྲུངས་པར།,,,,,,
,,2354,5,《པེ་》《སྣར་》,བྲག,,,,,,
,,2355,6,《པེ་》《སྣར་》,འཕྲོག,,,,,,
,316,2356,1,《པེ་》《སྣར་》,གྱི།,,,,,,
,,2357,2,《པེ་》《སྣར་》,བཅུ།,,,,,,
,,2358,3,《པེ་》《སྣར་》,འཕྲོག,,,,,,
,,2359,4,《པེ་》《སྣར་》,ལས།,,,,,,
,,2360,5,《པེ་》《སྣར་》,ཡི། ,,,,,,
,,2361,6,《པེ་》《སྣར་》,དེ།,,,,,,
,,2362,7,《པེ་》《སྣར་》,གྱི།,,,,,,
,,2363,8,《པེ་》《སྣར་》,པོ།,,,,,,
,,2364,9,《པེ་》《སྣར་》,mཅན།,,,,,,
,,2365,10,《པེ་》《སྣར་》,pནི།,,,,,,
,317,2366,1,《པེ་》《སྣར་》,པས།,,,,,,
,,2367,2,《པེ་》《སྣར་》,ཆེས།,,,,,,
,,2368,3,《པེ་》《སྣར་》,ཆེ།,,,,,,
,,2369,4,《པེ་》《སྣར་》,mདེར་ནི་རྩོད་པ་འབྱུང་འགྱུར་ཞིང་། །,,,,,,
,,2370,5,《པེ་》《སྣར་》,ཟླ།,,,,,,
,,2371,6,《པེ་》《སྣར་》,བྲག་ཚིག,,,,,,
,,2372,7,《པེ་》《སྣར་》,རླབས།,,,,,,
,,2373,8,《པེ་》《སྣར་》,དེས་ན།,,,,,,
,,2374,9,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,2375,10,《པེ་》《སྣར་》,འཇིགས།,,,,,,
,,2376,11,《པེ་》《སྣར་》,mཡུལ་འཁོར་འཇིག་འགྱུར། །དེ་ནས།,,,,,,
,,2377,12,《པེ་》《སྣར་》,མཛད།,,,,,,
,318,2378,1,《པེ་》《སྣར་》,བར་བྱེད།,,,,,,
,,2379,2,《པེ་》《སྣར་》,ཡི། ,,,,,,
,,2380,3,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,2381,4,《པེ་》《སྣར་》,ལ།,,,,,,
,,2382,5,《པེ་》《སྣར་》,ཞུགས།,,,,,,
,,2383,6,《པེ་》《སྣར་》,ཚུལ།,,,,,,
,,2384,7,《པེ་》《སྣར་》,ཡོངས།,,,,,,
,,2385,8,《པེ་》《སྣར་》,ཞིག,,,,,,
,,2386,9,《པེ་》《སྣར་》,དོ།།,,,,,,
,,2387,10,《པེ་》《སྣར་》,དང་།,,,,,,
,,2388,11,《པེ་》《སྣར་》,ནི།,,,,,,
,,2389,12,《པེ་》《སྣར་》,སྲུང་།,,,,,,
,,2390,13,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,319,2391,1,《པེ་》《སྣར་》,ཆར།,,,,,,
,,2392,2,《པེ་》《སྣར་》,ཆད།,,,,,,
,,2393,3,《པེ་》《སྣར་》,ན།,,,,,,
,,2394,4,《པེ་》《སྣར་》,ལ།,,,,,,
,,2395,5,《པེ་》《སྣར་》,mཞིང་འདི་ལ་ནི་གནས་པར་གྱིས།,,,,,,
,,2396,6,《པེ་》《སྣར་》,པ་རྣམས།,,,,,,
,,2397,7,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2398,8,《པེ་》《སྣར་》,ཀྱང་།,,,,,,
,,2399,9,《པེ་》《སྣར་》,འགྱུར། ,,,,,,
,,2400,10,《པེ་》《སྣར་》,བསྐལ་པ།,,,,,,
,,2401,11,《པེ་》《སྣར་》,འགྱུར། ,,,,,,
,,2402,12,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,2403,13,《པེ་》《སྣར་》,འགྱུར་གྱིས།,,,,,,
,,2404,14,《སྣར་》,སྦྱིན།,,,,,,
,320,2405,1,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,2406,2,《པེ་》《སྣར་》,གྱིས།,,,,,,
,,2407,3,《པེ་》《སྣར་》,གསལ།,,,,,,
,,2408,4,《པེ་》《སྣར་》,པ།,,,,,,
,,2409,5,《པེ་》《སྣར་》,བཟུང་།,,,,,,
,,2410,6,《པེ་》《སྣར་》,ཅིང་།,,,,,,
,,2411,7,《པེ་》《སྣར་》,ཆོས་ལས།,,,,,,
,,2412,8,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,2413,9,《པེ་》《སྣར་》,ནི།,,,,,,
,,2414,10,《པེ་》《སྣར་》,བ།,,,,,,
,,2415,11,《པེ་》《སྣར་》,སྙོམས།,,,,,,
,,2416,12,《པེ་》《སྣར་》,ལས་ལ་དགའ་ཞིང་།,,,,,,
,,2417,13,《པེ་》《སྣར་》,མཛེས།,,,,,,
,,2418,14,《པེ་》《སྣར་》,མི་རྒྱུ།,,,,,,
,,2419,15,《པེ་》《སྣར་》,འདི།,,,,,,
,,2420,16,《པེ་》《སྣར་》,འགའ།,,,,,,
,,2421,17,《པེ་》《སྣར་》,ཡིས།,,,,,,
,321,2422,1,《པེ་》《སྣར་》,དུ།,,,,,,
,,2423,2,《པེ་》《སྣར་》,ལྟུང་།,,,,,,
,,2424,3,《པེ་》《སྣར་》,སྤངས།,,,,,,
,,2425,4,《པེ་》《སྣར་》,ཏེ།,,,,,,
,,2426,5,《པེ་》《སྣར་》,རྗེ།,,,,,,
,,2427,6,《པེ་》《སྣར་》,འབྱེད།,,,,,,
,,2428,7,《པེ་》《སྣར་》,སྒྱུ།,,,,,,
,,2429,8,《པེ་》《སྣར་》,བྱིན།,,,,,,
,322,2430,1,《པེ་》《སྣར་》,བརྟེན།,,,,,,
,,2431,2,《པེ་》《སྣར་》,ཀོ་ཤམ་བིར།,,,,,,
,,2432,3,《པེ་》《སྣར་》,སྲེག,,,,,,
,,2433,4,《པེ་》《སྣར་》,pལ།,,,,,,
,,2434,5,《པེ་》《སྣར་》,བ།,,,,,,
,,2435,6,《པེ་》《སྣར་》,ནོན།,,,,,,
,,2436,7,《པེ་》《སྣར་》,ཤམ་བིར།,,,,,,
,,2437,8,《པེ་》《སྣར་》,འཐོབ།,,,,,,
,,2438,9,《པེ་》,གདུགས་ཅིག;《སྣར་》,གདུག་ཅིག,,,,,
,323,2439,1,《པེ་》《སྣར་》,གི།,,,,,,
,,2440,2,《སྣར་》,བཤེགས།,,,,,,
,,2441,3,《པེ་》《སྣར་》,ཥ།,,,,,,
,,2442,4,《པེ་》《སྣར་》,པ།,,,,,,
,,2443,5,《སྣར་》,ཊར།,,,,,,
,,2444,6,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2445,7,《པེ་》《སྣར་》,གཏོང་།,,,,,,
,,2446,8,《པེ་》《སྣར་》,ན། །ཤིར་ཤ,,,,,,
,,2447,9,《པེ་》《སྣར་》,གི།,,,,,,
,,2448,10,《པེ་》《སྣར་》,གི།,,,,,,
,,2449,11,《སྣར་》,འགྱུར། ,,,,,,
,,2450,12,《པེ་》《སྣར་》,གི།,,,,,,
,,2451,13,《པེ་》《སྣར་》,གི།,,,,,,
,,2452,14,《པེ་》《སྣར་》,གཤེགས་ཤིག,,,,,,
,,2453,15,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,2454,16,《པེ་》《སྣར་》,གཤེགས་ཤིག,,,,,,
,,2455,17,《པེ་》《སྣར་》,བྱ།,,,,,,
,,2456,18,《པེ་》《སྣར་》,ཤམ་བིར།,,,,,,
,,2457,19,《པེ་》《སྣར་》,ཀྱི་རྩེ།,,,,,,
,,2458,20,《པེ་》《སྣར་》,ཤམ་བིར།,,,,,,
,,2459,21,《པེ་》《སྣར་》,སྟོབ།,,,,,,
,,2460,22,《པེ་》《སྣར་》,ནི།,,,,,,
,,2461,23,《པེ་》《སྣར་》,འབྱུང་།,,,,,,
,,2462,24,《པེ་》《སྣར་》,ཡིས་ཤེས།,,,,,,
,324,2463,1,《པེ་》《སྣར་》,པོ།,,,,,,
,,2464,2,《པེ་》《སྣར་》,ཤིར་ཤ,,,,,,
,,2465,3,《པེ་》《སྣར་》,ཐངས།,,,,,,
,,2466,4,《པེ་》《སྣར་》,པོ།,,,,,,
,,2467,5,《པེ་》《སྣར་》,ཡི་མཚན་མོ།,,,,,,
,,2468,6,《པེ་》《སྣར་》,བཟང་།,,,,,,
,,2469,7,《པེ་》《སྣར་》,དང་ལྡན།,,,,,,
,,2470,8,《པེ་》《སྣར་》,རིགས།,,,,,,
,,2471,9,《པེ་》《སྣར་》,འགྱུར། ,,,,,,
,,2472,10,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2473,11,《པེ་》《སྣར་》,པོ།,,,,,,
,,2474,12,《པེ་》《སྣར་》,ན།,,,,,,
,,2475,13,《པེ་》《སྣར་》,ཞིག,,,,,,
,,2476,14,《པེ་》《སྣར་》,ཞིག,,,,,,
,,2477,15,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2478,16,《པེ་》《སྣར་》,འགྱུར། ,,,,,,
,,2479,17,《པེ་》《སྣར་》,ནང་།,,,,,,
,,2480,18,《པེ་》《སྣར་》,འགྱུར། ,,,,,,
,325,2481,1,《པེ་》《སྣར་》,སླབ།,,,,,,
,,2482,2,《པེ་》《སྣར་》,ལ།,,,,,,
,,2483,3,《པེ་》《སྣར་》,སླབ།,,,,,,
,,2484,4,《པེ་》《སྣར་》,ཅོམ།,,,,,,
,,2485,5,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,2486,6,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,2487,7,《པེ་》《སྣར་》,ཞེས།,,,,,,
,,2488,8,《པེ་》《སྣར་》,བསླབ་པ་མིན།,,,,,,
,,2489,9,《པེ་》,ཡིས།,,,,,,
,,2490,10,《པེ་》《སྣར་》,སྟེན།,,,,,,
,,2491,11,《པེ་》《སྣར་》,རླང་།,,,,,,
,,2492,12,《པེ་》《སྣར་》,ཀྱི།,,,,,,
,,2493,13,《པེ་》《སྣར་》,ཡིས།,,,,,,
,326,2494,1,《པེ་》《སྣར་》,ན།,,,,,,
,,2495,2,《པེ་》《སྣར་》,པོ་འཐོབ།,,,,,,
,,2496,3,《པེ་》《སྣར་》,ཐངས།,,,,,,
,,2497,4,《པེ་》《སྣར་》,ཟད།,,,,,,
,,2498,5,《པེ་》《སྣར་》,ཐོན།,,,,,,
,,2499,6,《པེ་》《སྣར་》,རུང་།,,,,,,
,,2500,7,《པེ་》《སྣར་》,གྱི།,,,,,,
,,2501,8,《པེ་》《སྣར་》,མནན་གནས།,,,,,,
,,2502,9,《པེ་》《སྣར་》,བ་འབྱུང་།,,,,,,
,,2503,10,《པེ་》《སྣར་》,འགྱུར།,,,,,,
,,2504,11,《པེ་》《སྣར་》,གཟུགས།,,,,,,
,,2505,12,《པེ་》《སྣར་》,པོའི།,,,,,,
,,2506,13,《པེ་》《སྣར་》,སོ།,,,,,,
,,2507,14,《པེ་》《སྣར་》,མཆོད།,,,,,,
,,2508,15,《པེ་》《སྣར་》,ཀྱིས།,,,,,,
,,2509,16,《པེ་》《སྣར་》,གྱུར།,,,,,,
,327,2510,1,《པེ་》《སྣར་》,སྐམས་གྱུར།,,,,,,
,,2511,2,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,2512,3,《པེ་》《སྣར་》,བས།,,,,,,
,,2513,4,《པེ་》《སྣར་》,ཡིས།,,,,,,
,,2514,5,《པེ་》《སྣར་》,གཟུང་།,,,,,,
,,2515,6,《པེ་》《སྣར་》,ཥ།,,,,,,
,,2516,7,《པེ་》《སྣར་》,བསོན།,,,,,,
,,2517,8,《པེ་》《སྣར་》,སྲེག,,,,,,
,,2518,9,《པེ་》《སྣར་》,དོ།,,,,,,
,,2519,10,《པེ་》《སྣར་》,དག,,,,,,
,,2520,11,《སྣར་》,གཞེངས།,,,,,,
,328,2521,1,《པེ་》《སྣར་》,ཡིས།,,,,,,
